Industry  Industry name,Variance  Full Year Net Profit Variance,Equity  Latest Equity,Face Value  Latest Face Value,Reserves  Total Reserve,Dividend  Full Year Dividend %,Sales Turnover  Full Year Net Sales,Net Profit  Full Year Net Profit,Full Year CPS  Full Year Cash Per Share,Earning Per Share  Full Year Earning Per Share,Latest Quarter Date  Latest Quarter Yrc,Latest Quarter Sales  Latest Quarter Net Sales,Book Value  Book value,Networth  Full Year Return on Networth,Price/Book Value  Price to Book value,Yearly PE ratio  Full Year Price to Earning per share,Yearly PC ratio  Full Year Price to Cash Per Share,Bse value  BSE Value in lakhs,Nse value  NSE Value in lakhs,High  52 week high,Low  52 week low,Price  NSE Current market price,CPM  Current market price,Market cap  BSE / NSE Market Cap,Net profit  Latest Quarter Net Profit,Net profit variance  Latest Quarter Net Profit variance,Result year  Trailing latest month,TTM Sales  Trailing Twelve 12 month Net Sales,TTM OP  Trailing Twelve 12 month Operating  Profit,TTM OPM  Trailing Twelve 12 month Operating  Profit  Margin,TTM GP  Trailing Twelve 12 month Gross  Profit,TTM GPM  Trailing Twelve 12 month Gross  Profit Margin,TTM NP  Trailing Twelve 12 month Net Profit,TTM NPV  Trailing Twelve 12 month Net Profit  Variane,TTM EPS  Trailing Twelve 12 month EPS,TTM PE  Trailing Twelve 12 month PE,TTM Depreciation  Trailing Twelve 12 month  Depreciation,Equity  Latest Equity.1,LTP  Latest Price (BSE/NSE),Gross block  Latest Gross Block,Loans  Total loans,Year OPM  Full Year Operating Profit Margin,Year GPM  Full Year Gross Profit Margin,Quarter OPM  Latest quater Operation Profit Margin,stock name
Pharmaceuticals,0.15873015873015872,0.14422439116838814,0.047619047619047616,0.27825194150487764,0.2352941176470588,0.16713607725601257,0.13741135666876556,0.16713881019830026,0.13872832369942198,1-Jun-21,0.17771260997067448,0.14058405091725945,0.4551724137931034,0.709546711353455,0.7880839539607313,0.60580204778157,0.5562442130723153,0.5584534902442013,0.31336015244547955,0.15084388185654007,0.31240657698056795,0.3263185242920239,0.25710797075532116,0.18233330325724084,0.36602316602316604,1-Jun-21,0.15597372002628207,0.17356717739277658,0.4225352112676056,0.168932416074284,0.39572305737878466,0.12405759162303666,0.24686636399526257,0.13817483965456293,0.7715727502102607,0.3258418198134926,0.14422439116838814,0.3116302186878728,0.24003712858113038,0.2525875488693214,0.3910112359550562,0.35714285714285715,0.417408506429278,HIKAL
Cement - Products,0.611111111111111,0.035756025142929346,0.42857142857142855,0.2900257724853572,0.9411764705882352,0.29568203787992875,0.2686912270198293,1.0,1.0,1-Jun-21,0.3845591397849462,1.0,0.7763546798029556,0.344323377055061,0.2125930941096818,0.189419795221843,0.12184199089208443,0.08762156200112622,1.0,0.9999999999999999,1.0,1.0,0.13562710539229958,0.35914463592890017,0.15135135135135136,1-Jun-21,0.2774761825224159,0.18950932812913981,0.25934117099289955,0.258908156199718,0.3300868092314207,0.23299738219895288,0.41267765495459935,1.0,0.22237174095878892,0.3975964727457178,0.035756025142929346,0.9999999999999999,0.3162316193298546,0.3051584613739261,0.2696629213483146,0.30580357142857145,0.3264094955489615,HIL
Auto Ancillaries,0.3611111111111111,0.03506112006064626,0.19047619047619047,0.2634798890419624,0.09411764705882353,0.01792374466266073,0.020345386417828792,0.18319169027384322,0.1721258831085421,1-Jun-21,0.019257086999022482,1.0,0.15216201423097975,0.03443628568146684,0.30873392010832773,0.26791808873720135,0.006065645018045766,0.0018567216447445886,0.16303197120474275,0.18459915611814345,0.1504733432984554,0.15796310730059757,0.014638309198432965,0.012451502300821078,0.13281853281853281,1-Jun-21,0.01689893570216311,0.012898472991398863,0.28983820277034106,0.01695202323368685,0.35443573999576533,0.01943717277486911,0.31407915515199375,0.14585121963537195,0.35441547518923466,0.03640407351047642,0.03506112006064626,0.15059642147117294,0.03366480810867774,0.026927144605658745,0.2898876404494382,0.36830357142857145,0.2314540059347181,HINDCOMPOS
Chemicals,0.16666666666666666,0.05312865220000632,0.42857142857142855,0.1464255671399694,0.0,0.0043029034154113705,0.004552164084354388,0.042492917847025496,0.055234425176621714,1-Jun-21,0.005102639296187684,0.0615874204417821,0.34789272030651336,0.15304272163178823,0.2017603249830738,0.24232081911262798,0.0,0.0013809267107591332,0.033876773237349146,0.014767932489451475,0.03139013452914798,0.0,0.0018674673742171063,0.004367048633041596,0.0,1-Jun-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05312865220000632,0.031312127236580514,0.00024056936168219718,0.02457428731001866,0.19325842696629214,0.29687500000000006,0.18793273986152326,HINDCON
FMCG,0.07539682539682539,1.0,0.0,1.0,0.9999999999999999,1.0000000000000002,1.0,0.3720491029272899,0.44701348747591524,1-Jun-21,1.0,0.378697117184575,0.7485495347564313,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.010810810810810811,1-Jun-21,1.0,1.0,0.5589570480735654,1.0,0.5289011221681135,1.0,0.04192163442558232,0.3569516691076209,1.0,1.0,1.0,0.9999999999999999,1.0,0.02457428731001866,0.5078651685393258,0.53125,0.4767556874381801,HINDUNILVR
Non Ferrous Metals,0.06349206349206349,1.0,0.047619047619047616,1.0,0.9999999999999999,1.0000000000000002,1.0,0.22946175637393768,0.23506743737957614,1-Jun-21,1.0,0.14208161737177086,0.603174603174603,0.3567964536891962,0.2410291130670278,0.2286689419795222,0.17501558927457908,0.33062941902554954,0.15244547956807114,0.20886075949367086,0.16143497757847533,0.1688750324759678,1.0,1.0,0.08030888030888031,1-Jun-21,1.0,1.0,1.0,1.0,1.0,1.0,0.08636004737465457,0.20150497449623758,0.27401177460050463,1.0,1.0,0.16103379721669978,1.0,1.0,1.0,1.0,1.0,HINDZINC
Steel,0.15079365079365079,0.022552828579550842,0.42857142857142855,0.1468457950018217,0.023529411764705882,0.014836224442706488,0.005574078470638026,0.13220018885741264,0.12845215157353887,1-Jun-21,0.018318670576735092,0.11100711344065892,0.518007662835249,0.17714280534979504,0.17738659444820581,0.15870307167235498,0.024149203529789682,0.006234996239297618,0.06902392547109888,0.06962025316455696,0.06477329347284504,0.06806962847492856,0.0020401407337786023,0.0061355228728683575,0.0,1-Jun-21,0.019427031658105318,0.011399251681777352,0.22279129321382843,0.006441071419675903,0.1484226127461359,0.01030104712041885,0.7328266877220688,0.1471642846320893,0.15121951219512195,0.008388934410238403,0.022552828579550842,0.06461232604373757,0.011841122032534342,0.13824819079533707,0.18202247191011237,0.12276785714285715,0.17012858555885263,HISARMETAL
Steel,0.031746031746031744,0.061720205944597116,0.42857142857142855,0.1679421277686422,0.0,0.09971679919945985,0.015514518409942505,0.17563739376770537,0.16698779704560052,1-Jun-21,0.11917497556207235,0.28959191314114563,0.34198139025725227,0.29912297413491834,0.5809072444143535,0.5102389078498294,0.0,0.04116347080389319,0.32098242642388314,0.10654008438818564,0.27703039362232185,0.0,0.021189915742720025,0.023423260849950375,1.0,1-Jun-21,0.13012686320619263,0.03847570550640723,0.11221045279944128,0.01760459891503066,0.06055473216176158,0.027945026178010476,0.3355704697986578,0.1859502045351245,0.5089991589571068,0.02641538881735534,0.061720205944597116,0.27634194831013914,0.03235977254486192,0.19718845436288665,0.08089887640449439,0.03571428571428571,0.09693372898120674,HITECH
Packaging,0.9642857142857142,0.09697084557313876,0.42857142857142855,0.16740715683812807,0.023529411764705882,0.04342541812193665,0.013191985713843328,0.23229461756373937,0.09505459216441876,1-Jun-21,0.05110068426197458,0.19730438038187942,0.2830870279146141,0.15344762883517976,0.37237643872714965,0.14163822525597272,0.0013983106895183385,0.002117848157335933,0.11560448867245394,0.08016877637130801,0.10064773293472845,0.10548194336191219,0.011316925482628694,0.022268338897410454,0.0,1-Jun-21,0.054841451289365815,0.05089597859732337,0.35222907694098476,0.030118111216829474,0.2460300656362481,0.03316753926701571,0.0,0.14898237462754407,0.23145500420521448,0.11631355105544501,0.09697084557313876,0.10039761431411529,0.07596243711665909,0.05789454921393178,0.2898876404494382,0.20535714285714285,0.2987141444114738,HITECHCORP
FMCG,0.22619047619047616,0.12236646767112039,0.42857142857142855,0.17255867357012625,0.0,0.13467825377317705,0.035498621963933656,0.22946175637393768,0.20809248554913296,1-Jun-21,0.17869794721407625,0.19374766005241478,0.4921729611384783,1.0000000000000002,1.0,1.0,0.10933277904801496,0.05313203629818726,1.0,0.7215189873417721,1.0,1.0,0.1436678948988164,0.03656049806009203,0.24864864864864863,1-Jun-21,0.1027604089002888,0.04284412621892508,0.1583052031195437,0.03786931549294371,0.09803091255557907,0.03223821989528796,0.2207856296881169,0.19372758951568103,1.0,0.057669046782941207,0.12236646767112039,0.9999999999999999,0.06857291274144754,0.02989792401934572,0.101123595505618,0.08258928571428571,0.10880316518298715,HNDFDS
IT - Software,1.0,0.06797435168514482,0.42857142857142855,0.15525482274803687,0.0,0.0009287820422518107,0.002642526089783953,0.02360717658168083,0.025690430314707774,1-Jun-21,0.0009618768328445747,0.1415200299513291,0.20864805692391897,0.05402347555401085,0.3913337846987136,0.39590443686006827,0.005536554486876665,0.0015827791069953872,0.03726445056108406,0.02953586497890295,0.028400597907324365,0.030657313587944924,0.0021599141623761717,0.0018045655508436348,0.16833976833976833,1-Jun-21,0.0010959648996164651,0.0011696511079374722,0.4043766732627168,0.0020723014002978933,0.9148846072411602,0.0006544502617801048,0.965283260955389,0.022827129942932175,0.4386879730866274,0.002653244371610286,0.06797435168514482,0.028827037773359838,0.002742064936696195,0.025810131546112444,0.5146067415730338,0.890625,0.46092977250247286,HOVS
Sanitaryware,0.34523809523809523,0.070185413310591,0.047619047619047616,0.28493386254227426,0.4705882352941176,0.17997483739027792,0.09088844617401448,0.30594900849858353,0.17469492614001286,1-Jun-21,0.16272922776148582,0.2785473605391239,0.20623973727422001,0.11662974626454368,0.22207176709546378,0.11774744027303756,0.04508607169176697,0.046187352665773285,0.12068600465805632,0.06118143459915611,0.1111111111111111,0.11587425305274097,0.04777795337153884,0.0405666335829649,0.0,1-Jun-21,0.21257714565426208,0.2045532385118936,0.36526597602141775,0.13732981971974115,0.2894346813466017,0.15270942408376964,1.0,0.18211201454471998,0.2080740117746005,0.4579577821998518,0.070185413310591,0.11033797216699799,0.4925881218345436,0.09380533076657993,0.30786516853932583,0.2611607142857143,0.2888229475766568,HSIL
Textiles,0.2579365079365079,0.23784705770870843,0.047619047619047616,0.3283738001339662,0.1764705882352941,0.24473698272135086,0.26183717497445214,0.141643059490085,0.16570327552986513,1-Jun-21,0.27916715542521997,0.12074129539498313,0.6022988505747127,0.31587311187831807,0.25863236289776576,0.27986348122866894,0.18552181553636551,0.29261869041048927,0.11983908532712259,0.06962025316455696,0.12207274539113104,0.1278254091971941,0.16151579927969592,0.42349544347198415,0.8525096525096525,1-Jun-21,0.2195049083947223,0.1563778296186679,0.27051565591898497,0.25664157654314224,0.37603218293457547,0.2075523560209424,0.23894591393604425,0.1804959345487602,0.23195962994112698,0.17113426196886342,0.23784705770870843,0.12176938369781311,0.2231632103449083,0.06245766639335497,0.301123595505618,0.31696428571428575,0.49258160237388726,ICIL
Miscellaneous,0.08333333333333333,0.17770618149657288,0.0,0.21525203613065508,0.9411764705882352,0.030870344552877918,0.20763442303126645,0.06893295561850803,0.08606294155427105,1-Jun-21,0.03559335288367547,0.031074503931111937,0.9999999999999999,1.0000000000000002,1.0,1.0,1.0,0.9999999999999999,0.2477239042981156,0.19092827004219406,0.26806178375685097,0.28007274616783584,0.5372267460720138,0.2266534331859605,0.07567567567567568,1-Jun-21,0.02823479572636918,0.13124002403923823,1.0,0.15557703132861417,1.0,0.2274083769633508,0.06726213975523096,0.07646078480884805,1.0,0.06761871317647977,0.17770618149657288,0.2673956262425447,0.03648777247673608,0.05245208132805724,1.0,1.0,1.0,IEX
Alcoholic Beverages,0.3968253968253968,0.047632584731040144,0.42857142857142855,0.20765068037424123,0.0,0.06814598199756147,0.04785449590718128,0.6166194523135032,0.6358381502890174,1-Jun-21,0.08936852394916911,0.88655934107076,0.3680350301039956,0.08964825015770116,0.15301286391333788,0.14675767918088736,0.005838891933259008,0.009632844909274558,0.2845648951937328,0.30696202531645567,0.2790234180368709,0.2915042868277475,0.017178171292638097,0.05850401515835063,1.0,1-Jun-21,0.08041642450935813,0.011218311178891997,0.05284600162961239,0.04757824681308937,0.24264238831251322,0.026060209424083772,0.6627270035530991,0.6932983182667543,0.13742640874684608,0.06379491981739437,0.047632584731040144,0.2783300198807157,0.04443294820946139,0.03177545660879589,0.1460674157303371,0.20758928571428573,0.19188921859545005,IFBAGRO
Refractories,0.4603174603174603,0.2161154805900376,0.42857142857142855,0.27016181007935897,0.2352941176470588,0.09927572488232353,0.0678798889313253,0.29933899905571293,0.23378291586384073,1-Jun-21,0.10743304007820137,0.4614376637963309,0.2909688013136289,0.10469770792542667,0.24915368991198375,0.18088737201365188,0.055327752687968856,0.03449913772180735,0.18293457548168537,0.14556962025316456,0.16641753861484804,0.1740711873213822,0.03987689953171916,0.06442299016511775,0.11583011583011583,1-Jun-21,0.09369656841797994,0.05359716181896902,0.21720405075078572,0.09061337132552566,0.3521067118356976,0.056557591623036654,0.268258981444927,0.20534316448664208,0.2773759461732548,0.1934137110304733,0.2161154805900376,0.16600397614314114,0.16641438817676096,0.061150523451332706,0.31011235955056177,0.3549107142857143,0.23541048466864495,IFGLEXPOR
Chemicals,1.0,0.1829495562083452,0.42857142857142855,0.26073648658213927,0.1764705882352941,0.10915326360991154,0.19445275968496134,0.6827195467422096,0.786127167630058,1-Jun-21,0.15150733137829914,0.49850243354548845,0.6881226053639845,0.20140281259733767,0.14624238320920788,0.1552901023890785,0.09875096842463293,0.07056503451916277,0.3116663137836121,0.22573839662447256,0.32735426008968604,0.3419069888282671,0.06705548670431767,0.18572588649282687,1.0,1-Jun-21,0.09785280453729468,0.05799143117475621,0.22488650913746946,0.17695760250668763,0.5494389159432563,0.04475130890052356,1.0,0.7785465380536337,0.14348191757779646,0.11951305162121036,0.1829495562083452,0.3265407554671968,0.2574475377832278,0.02457428731001866,0.5640449438202247,0.546875,0.427299703264095,IGPL
Finance,0.20634920634920634,0.46741842761931834,0.047619047619047616,0.9343751606589232,0.3529411764705882,0.5690538761591559,0.7854186236155125,0.2162417374881964,0.2581888246628131,1-Jun-21,0.592136852394917,0.26488206664170716,0.45035577449370545,0.15643144457399072,0.18686526743398785,0.20648464163822525,0.01608057292946089,0.02784281465544517,0.1460935845860682,0.0780590717299578,0.1375186846038864,0.14393348921797872,0.3494236735508663,0.9589461337183075,1.0,1-Jun-21,0.5458727173764708,1.0,1.0,0.7012149863257996,0.4912132119415625,0.6352879581151833,0.4372285827082511,0.26493611433765973,0.17779646761984863,0.40922392602130403,0.46741842761931834,0.1371769383697813,0.18330746680462146,1.0,1.0,0.4017857142857143,1.0,IIFL
Finance,0.17857142857142855,0.3715215262642535,0.047619047619047616,0.2780150045189397,0.1176470588235294,0.08165315431286159,0.22218896126015464,0.08120868744098206,0.09120102761721259,1-Jun-21,0.09799413489736071,0.05859228753275926,0.6441160372194854,0.24608666687466896,0.18144888287068384,0.1877133105802048,0.0856370816877988,0.05193854395536178,0.053779377514291765,0.03797468354430379,0.046836073741903336,0.04936347103143674,0.09521288895173298,0.24838040241811787,0.10193050193050193,1-Jun-21,0.07774711769134994,0.18911513631928242,0.9235246187871028,0.18217820795743808,0.8683040440398051,0.23060209424083772,0.1604076194236084,0.0825210847936973,0.19495374264087467,0.19481836981544345,0.3715215262642535,0.0467196819085487,0.11116433442121777,0.5060544484450942,0.9146067415730337,0.8549107142857142,0.7715133531157271,IIFLSEC
Finance,0.3333333333333333,0.10012950503806184,0.047619047619047616,0.561600263462007,0.9999999999999999,0.16071232530688184,0.38291854619775595,0.44192634560906513,0.5394990366088632,1-Jun-21,0.1495796676441838,0.59771621115687,0.3997810618500273,0.41590052983057524,0.5077860528097495,0.575085324232082,0.05914476294854594,0.07328683786206273,0.7084480203260639,0.9282700421940927,0.7872446437468859,0.8189140036373085,0.4631039616725029,0.4216547866101236,0.06486486486486487,1-Jun-21,0.1659754535476858,0.5361525586925756,1.0,0.2836512356595248,0.733008680923142,0.3149214659685864,0.20227990525069092,0.46139083884652293,0.5803195962994113,0.1627843458582075,0.10012950503806184,0.7828031809145128,0.19715830102678408,1.0,1.0,0.6897321428571428,1.0,IIFLWAM
Mining & Mineral products,1.0,0.15888057108563128,0.42857142857142855,0.3238675268919753,0.2352941176470588,0.17916263886797404,0.16400177544721656,0.9206798866855523,0.7565831727681439,1-Jun-21,0.2103069403714565,0.8605391239236241,0.43634373289545697,0.11813294029039324,0.15978334461746785,0.12116040955631399,0.028060694242361253,0.02185773090672577,0.42134236713952994,0.22679324894514766,0.3477827603388141,0.3611327617563004,0.06206991773894384,0.3570874312009384,0.46486486486486484,1-Jun-21,0.17063330437105578,0.11313304942906809,0.2516587126062158,0.2135666000807002,0.4592420071988143,0.02879581151832461,1.0,0.8993485177516288,0.1313708999158957,0.4165983846423973,0.15888057108563128,0.3449304174950298,0.38256063731720447,0.06027117274488135,0.3797752808988764,0.37946428571428575,0.6369930761622158,IMFA
Auto Ancillaries,0.06349206349206349,0.06727944660286175,0.42857142857142855,0.3557050030213191,0.2352941176470588,0.05162998333827194,0.04486100932109789,0.3352219074598678,0.44701348747591524,1-Jun-21,0.046627565982404695,1.0,0.1987958401751505,0.044212188804934605,0.2965470548408937,0.36689419795221845,0.03405075489881143,0.00608921395312699,0.38831251323311455,0.5284810126582278,0.3801694070752366,0.3969862301896597,0.031413243281459245,0.03573039790670396,0.1806949806949807,1-Jun-21,0.049062344068695925,0.017473682850071406,0.13525782795949248,0.0373412771553678,0.27059072623332625,0.05273560209424084,0.07281385708645875,0.4712893288217767,0.2753574432296047,0.00390182995825042,0.06727944660286175,0.37922465208747513,0.004366440361152093,0.02457428731001866,0.15955056179775282,0.2611607142857143,0.142433234421365,IMPAL
Stock/ Commodity Brokers,0.376984126984127,0.2688019204649547,0.42857142857142855,0.14579969585635955,0.0,0.001881852317826106,0.004170236485440301,0.009442870632672332,0.011560693641618498,1-Jun-21,0.0018533724340175953,0.0260202171471359,0.19923371647509575,0.12478453899406271,0.0,0.0,0.0037792180797792934,0.0022876604906775433,0.014821088291340252,0.008438818565400843,0.01096163428001993,0.011951156144453105,0.0030944796094055415,0.004836235676260941,0.20694980694980694,1-Jun-21,0.002163476864339041,0.004497663928864534,0.7891979979047841,0.0027149140941402686,0.5621427059072623,0.006321989528795812,0.434267666798263,0.011009544972476139,0.3554247266610597,0.0007413476920675797,0.2688019204649547,0.010934393638170973,0.001965004609138655,0.02457428731001866,0.7280898876404494,0.5580357142857143,0.9020771513353116,INDBANK
Cement,1.0,1.0,0.42857142857142855,0.9400586679819898,0.023529411764705882,0.4382034479576025,0.21838000763855198,0.1397544853635505,0.08734746307000643,1-Jun-21,0.40869990224828934,0.34069636840134776,0.2033935413245758,0.0724545969691746,0.35748138117806366,0.20819112627986347,1.0,0.9018476703269769,0.08850307008257463,0.11286919831223628,0.08918784255107125,0.09353078721745908,0.18522661299042648,0.1553009113056032,0.18687258687258687,1-Jun-21,0.45040995937026285,0.37939992374650233,0.3198696310091957,0.2930961478108825,0.2600042345966546,0.10899214659685864,1.0,0.07504671481238322,0.40740117746005045,0.9867337781419486,1.0,0.08896620278330018,1.0,0.43523106722279664,0.36179775280898874,0.25446428571428575,0.31256181998021765,INDIACEM
